-1.0	0.0
-0.99	0.0
-0.98	0.0
-0.97	0.0
-0.96	0.0
-0.95	0.0
-0.94	0.0
-0.93	0.0
-0.92	0.0
-0.91	0.0
-0.9	0.0
-0.89	0.0
-0.88	0.0
-0.87	0.0
-0.86	0.0
-0.85	0.0
-0.84	0.0
-0.83	0.0
-0.82	0.0
-0.81	0.0
-0.8	0.0
-0.79	0.0
-0.78	0.0
-0.77	0.0
-0.76	0.0
-0.75	0.0
-0.74	0.0
-0.73	0.0
-0.72	0.0
-0.71	0.0
-0.7	0.0
-0.69	0.0
-0.68	0.0
-0.67	0.0
-0.66	0.0
-0.65	0.0
-0.64	0.0
-0.63	0.0
-0.62	0.0
-0.61	0.0
-0.6	0.0
-0.59	0.0
-0.58	0.0
-0.57	0.0
-0.56	0.0
-0.55	0.0
-0.54	0.0
-0.53	0.0
-0.52	0.0
-0.51	0.0
-0.5	0.0
-0.49	0.0
-0.48	0.0
-0.47	0.0
-0.46	0.0
-0.45	0.0
-0.44	0.0
-0.43	0.0
-0.42	0.0
-0.41	0.0
-0.4	0.0
-0.39	0.0
-0.38	0.0
-0.37	0.0
-0.36	0.0
-0.35	0.0
-0.34	0.0
-0.33	0.0
-0.32	0.0
-0.31	0.0
-0.3	0.0
-0.29	0.0
-0.28	0.0
-0.27	0.0
-0.26	0.0
-0.25	0.0
-0.24	0.0
-0.23	0.0
-0.22	0.0
-0.21	0.0
-0.2	0.0
-0.19	0.0
-0.18	0.0
-0.17	0.0
-0.16	0.0
-0.15	0.0
-0.14	0.0
-0.13	0.0
-0.12	0.0
-0.11	0.0
-0.1	0.0
-0.09	0.0
-0.08	0.0
-0.07	0.0
-0.06	0.0
-0.05	0.0
-0.04	0.0
-0.03	0.0
-0.02	0.0
-0.01	0.0
0.0	0.0
0.01	0.0058802754632301295
0.02	0.06691407283605254
0.03	0.13121541584329838
0.04	0.1988306701257771
0.05	0.269806201324298
0.06	0.34418837507967065
0.07	0.4220235570327043
0.08	0.5033581128242081
0.09	0.588238408094992
0.1	0.676710808485865
0.11	0.7688216796376364
0.12	0.8646173871911157
0.13	0.964144296787113
0.14	1.0674487740664367
0.15	1.1745771846698962
0.16	1.285575894238302
0.17	1.4004912684124624
0.18	1.5193696728331867
0.19	1.6422574731412853
0.2	1.769201034977567
0.21	1.9002467239828413
0.22	2.0354409057979175
0.23	2.174829946063605
0.24	2.3184602104207133
0.25	2.4663780645100513
0.26	2.6186298739724285
0.27	2.775262004448656
0.28	2.9363208215795407
0.29	3.101852691005893
0.3	3.2719039783685226
0.31	3.446521049308239
0.32	3.6257502694658514
0.33	3.809638004482169
0.34	3.9982306199980004
0.35	4.191574481654156
0.36	4.389715955091446
0.37	4.592701405950678
0.38	4.800577199872662
0.39	5.013389702498208
0.4	5.231185279468126
0.41	5.454010296423223
0.42	5.681911119004311
0.43	5.9149341128521975
0.44	6.153125643607693
0.45	6.396532076911606
0.46	6.645199778404747
0.47	6.899175113727924
0.48	7.158504448521946
0.49	7.423234148427625
0.5	7.6934105790857705
0.51	7.969080106137189
0.52	8.250289095222692
0.53	8.537083911983087
0.54	8.829510922059185
0.55	9.127616491091795
0.56	9.431446984721726
0.57	9.741048768589785
0.58	10.056468208336788
0.59	10.377751669603539
0.6	10.70494551803085
0.61	11.03809611925953
0.62	11.377249838930386
0.63	11.72245304268423
0.64	12.07375209616187
0.65	12.431193365004116
0.66	12.794823214851776
0.67	13.164688011345664
0.68	13.540834120126581
0.69	13.92330790683534
0.7	14.31215573711276
0.71	14.707423976599635
0.72	15.109158990936788
0.73	15.517407145765016
0.74	15.93221480672514
0.75	16.35362833945796
0.76	16.78169410960429
0.77	17.216458482804942
0.78	17.65796782470072
0.79	18.106268500932433
0.8	18.561406877140897
0.81	19.023426491497013
0.82	19.48861882961214
0.83	19.9421266632753
0.84	20.36703153871716
0.85	20.74641500216841
0.86	21.0633662842068
0.87	21.31117174400434
0.88	21.51341712132613
0.89	21.699290044969118
0.9	21.897978143730242
0.91	22.13866201186566
0.92	22.441187408031205
0.93	22.797662896630953
0.94	23.195068861848448
0.95	23.620385687867238
0.96	24.060593758870862
0.97	24.502673459042864
0.98	24.933605172566793
0.99	25.340369283626185
1.0	25.709946176404596
1.01	26.02932038975643
1.02	26.290989710770873
1.03	26.503833793748722
1.04	26.679761048049663
1.05	26.830679883033365
1.06	26.968498708059517
1.07	27.10512593248781
1.08	27.25246996567792
1.09	27.422439216989538
1.1	27.62694209578234
1.11	27.87788308204443
1.12	28.181952379666676
1.13	28.530346680368595
1.14	28.911398163982117
1.15	29.313439010339135
1.16	29.724801399271556
1.17	30.133817510611284
1.18	30.528819524190222
1.19	30.898139619840276
1.2	31.230109977393358
1.21	31.51306574392519
1.22	31.739279599076113
1.23	31.912724064914585
1.24	32.03953478426237
1.25	32.12584739994121
1.26	32.177797554772845
1.27	32.20152089157903
1.28	32.203153053181516
1.29	32.188829682402044
1.3	32.16468642206237
1.31	32.136857826723435
1.32	32.1100343288775
1.33	32.084615348720675
1.34	32.06020696433298
1.35	32.036415253794374
1.36	32.01284629518489
1.37	31.98910616658452
1.38	31.96480094607327
1.39	31.939536711731137
1.4	31.91291954163811
1.41	31.8845554808622
1.42	31.854006767557106
1.43	31.82070547358928
1.44	31.784059605082472
1.45	31.74347716816046
1.46	31.698366168947025
1.47	31.64813461356592
1.48	31.592190508140927
1.49	31.529941858795805
1.5	31.46079667165433
1.51	31.384162952840278
1.52	31.299448708477403
1.53	31.206061944689484
1.54	31.103410667600293
1.55	30.99090288333359
